,formula,Eform
3006,Cu(Mo3Se4)2,-0.507821640833337
3024,Cu(PtS2)2,-0.429427245892859
3025,Cu(RhS2)2,-0.5615106980357121
3026,Cu(RhSe2)2,-0.48147113589285606
3027,Cu(SnS2)4,-0.442010172115378
3028,Cu10Hg2Sb4S13,-0.416553189396551
3029,Cu11S16,0.010921368977623
3030,Cu11S20,0.083892421905243
3031,Cu11Sb4S13,-0.23292578728794702
3032,Cu12Sb4S13,-0.29932473332974
3033,Cu13I15,-0.337228590892857
3034,Cu13Se8,-0.104366369642859
3035,Cu14I19,-0.28798523045454505
3036,Cu15Bi4(Se4I)4,-0.41816518044871903
3037,Cu16I19,-0.331255835857142
3038,Cu17Se10,-0.07142315354166401
3039,Cu18S11,-0.158733556641521
3040,Cu19Se11,-0.060742821072915
3041,Cu2(ReS2)3,-0.646991443863635
3042,Cu2(ReSe2)3,-0.308901621534087
3043,Cu2(WSe2)3,-0.162072763579539
3044,Cu23(Sb4S13)2,-0.283368354747813
3045,Cu25Se26,-0.18084744710375703
3046,Cu27Se20,-0.133801923111701
3047,Cu29Se19,-0.092854481347655
3048,Cu2AgBiPbS4,-0.488174187129629
3049,Cu2Bi4Pb2S9,-0.6148252997058811
3050,Cu2Bi5Pb5S14,-0.6249618738461531
3051,Cu2Bi8Pb2S15,-0.6253703775
3052,Cu2Bi8Pb3Se3S13,-0.635833396018319
3054,Cu2Bi8Pb6S19,-0.6640040223571411
3055,Cu2BrCl,-0.416526683749999
3058,Cu2HgI4,-0.44475811892857203
3061,Cu2IBr,-0.21155773
3062,Cu2Mo3Se4,-0.424669818472223
3063,Cu2NiSn3S8,-0.6198768074999991
3064,Cu2NiSnS4,-0.563841854374999
3065,Cu2NiSnSe4,-0.48452659554687405
3066,Cu2Pd3Se4,-0.29859067087081004
3075,Cu2S,-0.19943631746527501
3079,Cu2Se,-0.07560757614583201
3085,Cu2SeS3,-0.034292619381943
3086,Cu2SnHgS4,-0.5388364934374991
3087,Cu2SnHgSe4,-0.507165615859376
3088,Cu2SnHgTe4,-0.185415718687494
3090,Cu2SnS3,-0.41034496473958304
3094,Cu2SnSe3,-0.34178450128124604
3097,Cu2SnSe4,-0.25176149977550705
3099,Cu2SnTe3,-0.173462425333331
3101,Cu2Te,0.08165582833333401
3116,Cu2WS4,-0.536397687321427
3119,Cu2WSe4,-0.40072272517857405
3120,Cu3(BiI4)4,-0.606958952608696
3121,Cu3(Mo3S4)4,-0.6779221646774191
3122,Cu39S20,-0.058103504088980004
3123,Cu3Ag2Bi7Pb3S16,-0.591569599946236
3124,Cu3Bi2S3Br2,-0.570192924749999
3125,Cu3Bi2S4Br,-0.560269797
3126,Cu3Bi2S4Cl,-0.418212242749999
3127,Cu3Bi7(PbS5)3,-0.6172918947321421
3128,Cu3BiS3,-0.275765569598212
3129,Cu3Cl,0.26798025687499905
3102,Cu3NiHgSe4,-0.16447887819443702
3103,Cu3NiPbSe4,-0.197139811898144
3104,Cu3Pd13S7,-0.314113620095107
3105,Cu3S2,-0.15241297145833202
3106,Cu3SbS3,-0.265667770271294
3110,Cu3SbS4,-0.30063369765625003
3112,Cu3SbSe3,-0.20230619102678402
3114,Cu3SbSe4,-0.232113537031249
3115,Cu3Se2,-0.189889615625
3140,Cu3Te,0.137867280000001
3141,Cu3Te2,-0.046105823999999004
3142,Cu3TeS3Cl,-0.24469297828507602
3143,Cu4(BiS2)5,-0.352217865427633
3144,Cu4Bi4S9,-0.34131741178308905
3146,Cu4Bi5PbS11,-0.544333681071428
3147,Cu4Bi7S12,-0.33258614545289905
3148,Cu4BiSe4I,-0.40272443643750105
3149,Cu4Br3Cl,-0.377490299375
3150,Cu4BrCl3,-0.461359466875
3151,Cu4I3Br,-0.15782126499999902
3152,Cu4I3Cl,-0.191944331874999
3153,Cu4IBr3,-0.267895881249999
3154,Cu4Se3,-0.08696829340773601
3155,Cu4Sn15S32,-0.39563973421568105
3157,Cu4Sn7S16,-0.43152321055555504
3158,Cu4SnS4,-0.316626001111111
3159,Cu4W(SCl)4,-0.48496634307692305
3192,Cu5Sn2Se7,-0.347502579531249
3193,Cu5Sn2Te7,-0.183553526428572
3194,Cu6AgBi12PbS22,-0.542824070039682
3195,Cu6BiS6,-0.24185209084936102
3196,Cu6BiSe6,-0.21477601495192203
3197,Cu6Hg3(SbS3)4,-0.45180130590000006
3198,Cu6SnWS8,-0.41655872548238704
3199,Cu7S4,-0.23135375534090802
3200,Cu7Te4,0.084661953636361
3201,Cu9S16,0.37695897645416804
3203,Cu9S5,-0.17755268716517802
3206,Cu9Se5,-0.088991285915178
3208,Cu9Se8,-0.17552827632353202
3131,CuAg3S2,-0.112988973298608
3135,CuAgS,-0.161548739826391
3136,CuAgSe,-0.09986435515045801
3137,CuAgTe,0.07912192416666601
3138,CuAgTe2,-0.024186624687494003
3139,CuAuSe4,-0.393256703229165
3163,CuBi3PbS6,-0.6218811781818181
3164,CuBi5PbS9,-0.628352296874999
3165,CuBi5S8,-0.38873363285712703
3166,CuBiPbS3,-0.6030350574999991
3167,CuBiPtS3,-0.45730350640625206
3168,CuBiS2,-0.347393063281248
3169,CuBiSCl2,-0.6645855136875011
3170,CuBiSe2,-0.21344164046874703
3171,CuBr,-0.517612222499999
3180,CuBr2,-0.672241919999999
3182,CuCl,-0.498003276249999
3189,CuCl2,-0.670025861666665
3190,CuCl3,-0.43499313187499805
3191,CuCl4,-0.31046379699999804
3232,CuHgSBr,-0.538091971875001
3235,CuHgSCl,-0.632859902812501
3237,CuHgSI,-0.423170259375001
3238,CuHgSeBr,-0.531227599960939
3239,CuHgSeCl,-0.422759308765627
3217,CuI,-0.34341796833333205
3220,CuI2,-0.160968143333333
3224,CuI4,-0.16940907000000002
3225,CuIrBr,1.000008725
3226,CuMo3Br7,-0.9621440485227271
3227,CuMo3Cl7,-0.990046611249999
3228,CuMo3I7,-0.5983315423863641
3229,CuNi3(SnS4)2,-0.596397398571427
3230,CuNi3S8,-0.5426060166666651
3231,CuNiSbS3,-0.5527390520833321
3240,CuPb2(SCl)2,-0.7633410564285701
3241,CuPbBr3,-0.517276708999999
3242,CuRe2Cl,1.20220839472222
3246,CuS,-0.277785418072916
3252,CuS2,-0.180291191875001
3254,CuSCl,-0.36078016019097103
3255,CuSbPbS3,-0.587382019166665
3256,CuSbS2,-0.30456723890624904
3257,CuSbSe2,-0.248575811406251
3258,CuSbTe2,0.050894474166667
3261,CuSe,-0.18522606703124903
3264,CuSe2,-0.13386065937500002
3266,CuSe2Br,-0.584083218046874
3267,CuSe2Cl,-0.336460636406249
3268,CuSe3Br,-0.5358364734062491
3269,CuSe3I,-0.168803863406249
3270,CuSeS,0.0005325783402790001
3274,CuTe,-0.0842046275
3276,CuTe2,-0.0033016250000010004
3278,CuTe2Br,-0.547720050208331
3279,CuTe2Cl,-0.331452256250003
3280,CuTe2I,-0.42627028770833103
3281,CuTeBr,-0.6121735780555541
3282,CuTeSBr,-0.474978506041666
3283,CuTeSCl,-0.26337528953890804
3284,CuTeSe,-0.12021802385416601
3285,CuTeSeBr,-0.47936149475260303
3286,CuTeSeCl,-0.24687635132812602
3287,CuTeSeI,-0.35457179350260404
3288,CuW3Br7,-0.799489815113635
3290,CuW3Cl7,-0.78240204931818
3291,CuWSe2,-0.177686024531251
3292,Fe(CoS)8,-0.703073324117647
3293,Fe(CoSe2)2,-0.535922597053571
3295,Fe(CuS)2,-0.330165705499999
3297,Fe(Mo3S4)2,-0.756729798666666
3299,Fe(Mo3Se4)2,-0.7187342079166671
3302,Fe(MoS2)2,-0.8894257485714281
3304,Fe(NiS2)2,-0.70006496285714
3306,Fe(NiSe2)2,-0.527306065624999
3307,Fe(PdSe)2,-0.45365477393749903
3308,Fe(RhS2)2,-0.6943667864285701
3309,Fe(RhSe2)2,-0.5924629027678561
3311,Fe(SbS2)2,-0.49541845071428503
3312,Fe(W3Cl7)2,-1.074648506190476
3313,Fe(WCl5)2,-1.170341508461538
3314,Fe11S12,-0.598720062826086
3316,Fe2AgS3,-0.505695326527777
3317,Fe2CoSe4,-0.512086637053571
3320,Fe2Cu10Sb4S13,-0.423509251982757
3332,Fe2Cu3(Sn3Se8)2,-0.581215616944444
3333,Fe2Cu6SnS8,-0.545360375588233
3334,Fe2CuRh3S8,-0.688937804285713
3336,Fe2CuS3,-0.503543897083331
3340,Fe2NiSe4,-0.517270872767856
3321,Fe2RhS4,-0.6507516049999991
3322,Fe2S,-0.206368987738092
3324,Fe2S3,-0.6915412294999981
3325,Fe2SbTe3,-0.383836103333332
3326,Fe2SeS,-0.34953597996093705
3327,Fe2SnS4,-0.5591155621428571
3328,Fe2Te3,-0.20550694799999902
3329,Fe2TeSe,-0.34692577725260304
3330,Fe3(CuS5)2,-0.6371736478333331
3342,Fe3(Se2S)2,-0.48876087381944305
3343,Fe3(SnS4)2,-0.630054332307691
3344,Fe3Ag(SnS4)2,-0.598285781547617
3331,Fe3Cu(SnS4)2,-0.6231857392857131
3345,Fe3Rh3S8,-0.672669282857142
3347,Fe3S,-0.215270754999998
3349,Fe3S4,-0.659794203571426
3353,Fe3Se,0.183970636914063
3354,Fe3Se4,-0.49778935562499904
3357,Fe3Te,0.13205334333333402
3358,Fe3Te2Se,-0.337234515112847
3359,Fe4Cu2S7,-0.48235604673076804
3360,Fe4Ni4PdS8,-0.662324978235294
3361,Fe4NiSe10,-0.6361969405625
3363,Fe4S5,-0.7257425258333321
3365,Fe4Se3Br,-0.175902970253905
3367,Fe4Te3S,-0.379252592187498
3369,Fe4Te3Se,-0.32018050654296804
3372,Fe4TeSe3,-0.40998135296223903
3373,Fe5Ni7S16,-0.699719557142856
3375,Fe6Ni9S20,-0.6937667229999991
3377,Fe7S12,-0.590070550131578
3380,Fe7S8,-0.6490579146666651
3383,Fe7Se3,-0.043908559453123004
3385,Fe7Se8,-0.38659653836111
3406,Fe9Cu9S16,-0.5068481223529401
3407,Fe9Se8,-0.42030089463235204
3408,FeAg2Sn3S8,-0.639291724166665
3409,FeAg2SnS4,-0.49559193854166506
3410,FeAgBr4,-0.8140476123611111
3411,FeAgS2,-0.44698092666666506
3413,FeAgSe2,-0.300996155338541
3414,FeAgTe2,-0.15548300374999902
3386,FeBi4S7,-0.543611483541666
3387,FeBiS2Br,-0.5600855490000001
3388,FeBiSbS4,-0.48826335464285703
3389,FeBr2,-0.7966675133333341
3390,FeBr3,-0.7636172024999981
3391,FeCl,0.072552479999999
3393,FeCl2,-1.1476221366666661
3397,FeCl3,-1.164680918333334
3400,FeCl4,-0.997598924
3402,FeCo(NiS2)4,-0.659612557142856
3403,FeCo(RhS2)4,-0.710034048571427
3404,FeCo16NiS16,-0.6955340076470581
3405,FeCo3S8,-0.7168945049999991
3417,FeCoS2,-0.507725218749999
3418,FeCoS4,-0.7514417308333321
3419,FeCoSe2,-0.304631233671875
3420,FeCoTe2,-0.17351255583333303
3421,FeCu(RhS2)4,-0.700144240714284
3422,FeCu(RhSe2)4,-0.632232289910713
3423,FeCu2Sn3S8,-0.667444031071427
3424,FeCu2SnS4,-0.583377755624999
3427,FeCu2SnSe4,-0.48558709054687305
3428,FeCu3S4,-0.533773677499999
3429,FeCu3S8,-0.5238990224999991
3431,FeCu4BiPbS6,-0.519639930769229
3432,FeCu4Re14(Mo3S20)2,-0.8830569963846161
3433,FeCu5S4,-0.35818472299999904
3435,FeCu6(SnS4)2,-0.44151713647058705
3438,FeCuS2,-0.51443867375
3441,FeCuSe2,-0.36968365492187505
3442,FeCuSeS,-0.436299421210938
3443,FeCuTe2,-0.22495995333333302
3444,FeI2,-0.35320006000000004
3445,FeMo3S4,-0.6790377093750001
3446,FeNi35S32,-0.7896193695588231
3447,FeNiS2,-0.502379641249999
3449,FeNiS4,-0.685113361666665
3450,FeNiSe4,-0.5787804165625
3451,FeNiTe4,-0.42537046611111
3529,FeRe2(MoS4)2,-0.896621753461537
3534,FeS,-0.7574410312499991
3541,FeS2,-0.8474769699999981
3545,FeSCl7,-0.9330323047222221
3452,FeSb6(Pb2S7)2,-0.608631794599999
3453,FeSb6(Pb2Se7)2,-0.5834471759124991
3454,FeSbS,-0.5932567766666671
3455,FeSbSe,-0.49323528744791606
3456,FeSbTe,-0.33919422722222103
3466,FeSe,-0.5079187611718751
3468,FeSe2,-0.669716959895831
3469,FeSeBr7,-0.731128479149305
3470,FeSeCl7,-1.007454041927079
3471,FeTc2Cl,0.636939425
3473,FeTe,-0.270042538333332
3476,FeTe2,-0.461995076111112
3477,FeTeBr7,-0.8458126296296281
3478,FeTeCl7,-1.156507930185184
3479,FeWCl5,-1.142911821785714
3480,Ga(Ag3Se2)3,-0.24162111121093502
3481,Ga(BiBr)4,-0.721268935277778
3482,Ga(BiCl)4,-0.9225250832407421
3483,Ga(MoS2)3,-1.021349624749999
3485,Ga(MoS2)4,-1.0766599675
3488,Ga(MoSe2)4,-0.875350558173076
3489,Ga(SbBr)4,-0.683048433611111
3491,Ga12Ag2Te19,-0.33489540212121205
3493,Ga2(Hg4Te5)3,-0.21832675206897
3494,Ga2(WSe2)3,-0.40552003948864
3495,Ga2Ag2Se3S,-0.5550351278125071
3496,Ga2Ag2SeS3,-0.5955354256249981
3497,Ga2Ag2TeSe3,-0.48101503933594003
3498,Ga2BiS4,-0.702496671607144
3499,Ga2BiSe4,-0.639013228035716
3500,Ga2CoS4,-0.6269751645238091
3501,Ga2CuAg(TeSe)2,-0.42447182851562404
3502,Ga2CuAgS4,-0.6463600932812491
3503,Ga2CuAgSe4,-0.54638358890625
3504,Ga2CuAgTe4,-0.33787493500000204
3505,Ga2CuCl8,-1.081108948181818
3508,Ga2Fe2S5,-0.7123991269444441
3509,Ga2FeS4,-0.807920530714285
3510,Ga2FeSe4,-0.7180241691964281
3511,Ga2Hg3Cl8,-1.267080934615386
3512,Ga2Hg5Se8,-0.38907342533333306
3513,Ga2HgS4,-0.826619146785716
3515,Ga2HgSe4,-0.600496146250001
3517,Ga2HgTe4,-0.368972043928571
3519,Ga2I3,-0.6586228404999981
3520,Ga2Ni5Te4,-0.23445177651513902
3521,Ga2NiCl8,-1.161966740454545
3522,Ga2NiS4,-0.824637273571427
3523,Ga2Pb2S5,-0.9032430368055541
3524,Ga2PbS4,-0.9529603046428551
3526,Ga2PbSe4,-0.712719433392854
3527,Ga2PdBr8,-1.101282322272727
3528,Ga2PdI8,-0.71264459227273
3550,Ga2S3,-0.7975143386875001
3551,Ga2SbTe4Cl7,-1.158352289761904
3553,Ga2Se3,-0.700867464437499
3555,Ga2SeS,-0.7097164623437521
3556,Ga2Sn2S5,-0.6698857326736101
3557,Ga2Te2Br7,-1.009783310757574
3558,Ga2Te2Cl7,-1.000938627499999
3563,Ga2Te3,-0.402236419000001
3564,Ga2Te5,-0.298831161428572
3565,Ga2TeS2,-0.686490629125
3566,Ga2TeSe2,-0.6201830866250021
3567,Ga2WSe,0.71038866648438
3569,Ga3Bi5Cl12,-1.229581060875
3570,Ga3Cl7,-1.149888363249999
3571,Ga3Cu3(Te2Se)2,-0.40644915609375604
3616,Ga3Sb7(S4Cl7)2,-0.8110931738281241
3617,Ga3Se,-0.09946556789062301
3618,Ga3Te,-0.030052689166668003
3620,Ga3Te3Br,-0.7364926371428541
3621,Ga3Te3Cl,-0.6166950096428551
3622,Ga3Te3I,-0.6462341053571421
3623,Ga3Te9Pd32,-0.331839319469571
3625,Ga5CuSe8,-0.662766006607142
3626,Ga5CuTe8,-0.38140181499999903
3627,Ga6AgSb7(TeCl3)8,-1.171420904565217
3628,Ga6CuSb7(TeCl3)8,-1.167508459746376
3629,Ga6SnTe10,-0.573332481862744
3631,Ga6Te10Pb,-0.5909561883333321
3632,Ga7(CuSe4)3,-0.595457698579547
3633,Ga7Sb7(Te4Cl13)2,-1.217792329809027
3634,Ga7Te10,-0.41019046411764704
3592,Ga8Sb7Se8Cl29,-1.290696081899038
3593,Ga8Sb7Te8Cl29,-1.24303489540064
3595,GaAgS2,-0.620011173906249
3598,GaAgSe2,-0.5399828320312511
3599,GaAgSeS,-0.57429897359375
3601,GaAgSnSe4,-0.6752889890773811
3604,GaAgTe2,-0.34213799249999904
3605,GaAgTeSe,-0.42673515164062403
3609,GaBr2,-1.13377497625
3611,GaBr3,-1.237540705624999
3612,GaCl2,-1.09882738375
3613,GaCl3,-1.220234600625
3573,GaCu3HgSe4,-0.18618393171296202
3574,GaCuBr3,-0.49281855049999906
3575,GaCuBr4,-1.031876895416664
3576,GaCuCl4,-1.025192511666667
3577,GaCuI4,-0.6676176529166651
3579,GaCuS2,-0.6988556876562481
3582,GaCuSe2,-0.5736508945312491
3583,GaCuSeS,-0.6239748623437541
3584,GaCuSnSe4,-0.50585748517857
3588,GaCuTe2,-0.34634194499999804
3590,GaCuTeSe,-0.43908585101562403
3591,GaFe2AgTe4,-0.206555738229166
3655,GaHg2SbCl4,-1.082352202812501
3656,GaHgCl4,-1.352802375833334
3657,GaI2,-0.727731253611111
3658,GaI3,-0.7841287225000011
3659,GaMo4(SeS)4,-1.00324953360577
3651,GaS,-0.7642187451562491
3635,GaSb2(TeCl2)2,-1.039622624675925
3636,GaSbCl6,-1.0932361646875
3641,GaSe,-0.69001870828125
3643,GaSeBr7,-0.8985914744270831
3644,GaSeCl,-0.9723408680208341
3645,GaSnSe2,-0.36036271890625204
3647,GaTe,-0.44299320083333205
3648,GaTe4(MoSe)4,-0.7299396341185881
3649,GaTeCl,-0.818999890833334
3650,GaTeI7,-0.601696241018519
3660,Hf(Se2Cl3)2,-1.036272630113638
3661,Hf(SeCl6)2,-0.922353281208334
3662,Hf(Te2Cl3)2,-1.083728778636363
3663,Hf(Te4Cl3)2,-0.7901597784444561
3664,Hf(TeCl)6,-0.911166695641019
3665,Hf(TeCl6)2,-0.9729283809444391
3666,Hf(TeSe3)2,-0.348151586597228
3667,Hf(Ti2Se5)2,-1.458910456451386
3669,Hf2(SeS)3,-1.280996163437507
3670,Hf23Se25,-1.32180747972005
3671,Hf2NiS4,-1.547118301428569
3672,Hf2S,-1.171399257604169
3673,Hf2Sb3Te,-0.6733872111111091
3674,Hf2Se,-0.9371599863541691
3675,Hf2Se3,-1.457324311437503
3676,Hf2Te,-0.562713511666672
3677,Hf2Te3,-0.8996846329999981
3678,Hf3(Bi5Cl9)2,-1.200547110161305
3679,Hf3CoS6,-1.5491946631875
3680,Hf3I,0.272925495
3681,Hf3Se,-0.196421699765636
3682,Hf3Te2,-0.6947484340000071
3683,Hf3TiTe20,-0.48985630152778004
3684,Hf4FeS8,-1.694508137692306
3744,Hf5FeTe3,-0.7152297805555521
3745,Hf5Te4,-0.717770633333335
3746,Hf5ZrTe8,-0.912036257857144
3747,Hf8FeTe6,-0.793466868333333
3748,Hf8MnTe6,-0.6782078565488591
3693,HfAg2S3,-0.929111802656251
3694,HfBr3,-1.6397351662499982
3695,HfBr4,-1.815218573999998
3696,HfCl4,-2.028435395
3698,HfCrAgS4,-1.230339253095236
3715,HfCrCuS4,-1.287711176428569
3736,HfCrCuSe4,-1.061237163482142
3737,HfCrS4,-1.328790191666665
3738,HfCu2Te3,-0.682466131666661
3739,HfFeCl6,-1.869188079999999
3740,HfHg3(SeCl3)2,-1.429331735598959
3741,HfI3,-1.164490951249999
3743,HfI4,-1.216609491000001
3750,HfMoSe,0.5373683892013711
3751,HfPbS3,-1.4555952129999952
3752,HfS,-1.691345381406254
3753,HfS2,-1.806995168541668
3754,HfS3,-1.373804485859373
3755,HfSe2,-1.564946299374999
3756,HfSe3,-1.169647978046875
3757,HfSeS,-1.682958230625
3758,HfSnS3,-1.287100282687501
3759,HfTe2,-0.9932034833333311
3760,HfTe3,-0.7153248762500011
3761,HfTe3Se8,-0.24382041104166302
3762,HfTe5,-0.5166645833333371
3763,HfTe7SeCl6,-0.992133571600694
3764,HfTeRu,0.253267908333332
3765,HfTeS,-1.378788370937504
3766,HfTeSe,-1.271556356354167
3767,HfTeSe4,-0.769578439374996
3768,HfTiSe4,-1.52386893545139
3769,HfZrS6,-1.570038580624999
3770,Hg(BiS2)2,-0.582541794642855
3771,Hg(Mo3Cl7)2,-1.031887303452381
3772,Hg(Mo3S4)2,-0.886053220833333
3774,Hg(SbS2)4,-0.521505182884605
3797,Hg2I3Br,-0.6132290558333351
3798,Hg2IBr3,-0.7540982675000041
3799,Hg2Pb(SBr)2,-0.677225731071429
3800,Hg2Pb(SI)2,-0.589620708571429
3801,Hg2SeS,-0.40411082121093905
3802,Hg2TeBr3,-0.7323322640277781
3803,Hg2TeS,-0.331647292291669
3805,Hg2TeSe,-0.19775142851563002
3775,Hg3(SBr)2,-0.6122714735714321
3779,Hg3(SCl)2,-0.703719284642854
3780,Hg3(SI)2,-0.467214151785717
3781,Hg3(SeBr)2,-0.64565954745536
3782,Hg3(SeCl)2,-0.5136008886607121
3783,Hg3(SeI)2,-0.505236284955359
3785,Hg3(TeBr)2,-0.612633355119052
3786,Hg3(TeCl)2,-0.48409618964285905
3787,Hg3(TeI)2,-0.47491534154762505
3788,Hg3Bi2(SCl4)2,-1.099962459500002
3789,Hg3Bi2(TeCl4)2,-0.8160958905000031
3791,Hg3Pd8Se9,-0.5270091986796921
3792,Hg3S2BrCl,-0.654807934642859
3793,Hg3S2ICl,-0.571545555714288
3794,Hg3Te2IBr,-0.532830796547621
3795,Hg3TeBr4,-0.739167987864585
3796,Hg3TeCl4,-0.621929513125003
3806,Hg4BiS2Cl5,-0.9209023566666681
3807,Hg4BiSe2Cl5,-0.93477624997396
3808,Hg4I7,-0.46538392318182004
3809,Hg4S(ICl2)2,-0.623287012045457
3810,Hg4Sb2I3,-0.350160547361113
3811,Hg5(SbI3)2,-0.436793125384616
3812,Hg6BiSb4Br7,-0.629478104027778
3813,Hg6S4Br3Cl,-0.6336834532142881
3814,Hg6S4IBr2Cl,-0.584659618571431
3815,Hg6S4IBr3,-0.46041213857143104
3816,Hg6Sb5Br7,-0.60877720472222
3817,Hg7(Sb2Br3)2,-0.497899523235296
3818,HgBr,-0.689096676250002
3820,HgBr2,-0.8287702491666711
3822,HgBr3,-0.46899795812500106
3824,HgBrCl,-0.9145927233333361
3825,HgCl,-0.621251812500002
3827,HgCl2,-0.683485675
3828,HgI,-0.443566703750002
3830,HgI2,-0.564617394374998
3834,HgI3,-0.271265504375001
3835,HgIBr,-0.686197600833332
3836,HgMo6(SeS)4,-0.773223871458334
3837,HgPd5Se,-0.272027339263394
3838,HgPt2Se3,-0.430176131614582
3840,HgS,-0.375539930000003
3845,HgSBr,-0.47807476000000104
3846,HgSe,-0.23692071328125003
3854,HgTe,-0.19013660875000202
3856,In(BiSe2)3,-0.47923850510416605
3857,In(Mo3S4)2,-0.7214470541666641
3858,In(Mo3Se4)2,-0.563617895166673
3860,In(MoSe)3,-0.5963633981473221
3862,In(TeMo)3,-0.29588318714285805
3863,In10(Pb2S7)3,-0.81460204092342
3867,In10(Sn2S7)3,-0.640856757576016
3868,In10CuAgS16,-0.7991402452976171
3870,In10SnS14,-0.691784061324995
3871,In11Cu9Se20,-0.535491053281253
3872,In11S16,-0.722336423518518
3873,In14Sn5S26,-0.583335399374995
3874,In16Bi8Pb3S38,-0.7461008744871781
3875,In2(HgTe2)3,-0.07474661931817901
3935,In23Se28,-0.6319938262826811
3936,In2Ag3SbSe6,-0.367658102864581
3937,In2AgS3Br,-0.812876608928569
3938,In2AgS3Cl,-0.8779580432142841
3939,In2AgSe3Br,-0.7708357402901771
3940,In2AgSe3Cl,-0.677853729598209
3941,In2AgSe3I,-0.67568522814732
3942,In2AgSe4,-0.49541577952008703
3943,In2AgTe3Br,-0.529491627142855
3944,In2AgTe3Cl,-0.44342251642856906
3945,In2AgTe3I,-0.555755029999998
3946,In2Bi3Se7I,-0.716893375172276
3947,In2Bi4Pb4S13,-0.740109845362318
3948,In2Bi4Pb4Se13,-0.559328923854166
3949,In2BiSe4I,-0.7547303947135411
3950,In2Br3,-1.068962764541666
3952,In2Cl3,-1.065011909162498
3953,In2Co3S2,-0.321549677946429
3954,In2CoS4,-0.5431005739880921
3955,In2CoSe4,-0.42213596380952706
3956,In2CuAg(SnS4)2,-0.697559239642856
3957,In2CuAg(TeSe)2,-0.441075092265624
3958,In2CuAgS4,-0.6947142281249981
3959,In2CuAgSe4,-0.540193613281253
3960,In2CuAgTe4,-0.365978430000001
3961,In2CuS4,-0.5648328573586361
3962,In2CuSe3Br,-0.7573715293377961
3963,In2CuSe3I,-0.703218356480654
3964,In2CuSe4,-0.518665067368551
3965,In2CuTe3Br,-0.586364529761904
3967,In2CuTe3Cl,-0.49204989357143103
3968,In2CuTe3I,-0.5150408154761891
3969,In2FeS4,-0.7271742861904741
3970,In2Ga(CuSe2)3,-0.55722721869791
3971,In2GaBiS6,-0.6783089225208241
3972,In2GaS4,-0.6470916060119021
3973,In2Hg5Te8,-0.292758229166664
3876,In2HgS4,-0.7316871015476181
3877,In2HgSe4,-0.587147221964284
3878,In2HgTe4,-0.404802539642856
3880,In2Mo15Se19,-0.564730345338546
3881,In2Ni3S2,-0.548374455476188
3882,In2Ni3Se2,-0.355474801160712
3884,In2NiS4,-0.6990659054761891
3885,In2PbS4,-0.8158923165476171
3887,In2Rh3S2,-0.6110785336607141
3889,In2S3,-0.743551954687498
3893,In2Sb4Pb4Se13,-0.494119158745468
3894,In2Se,-0.35615654843750105
3898,In2Se3,-0.686687467770832
3900,In2Sn3S7,-0.5487070521614631
3903,In2Te3,-0.441935591555554
3906,In2Te5,-0.327354584285715
3908,In2Te9RuCl8,-0.7991693364166661
3909,In3Ag3(HgTe4)2,-0.328148814687505
3910,In3Bi7(Pb2S9)2,-0.681858960312499
3911,In3BiTe4,-0.271125868486837
3913,In3CuSe5,-0.627808700590277
3914,In3GaTe4,-0.40270710683662203
3915,In3Mo15Se19,-0.57123032141047
3917,In3S4,-0.653458343749999
3918,In3SbTe2,-0.36465540222222104
3921,In3SbTe4,-0.30871896458333203
3924,In3SnI5,-0.685462034999999
3926,In3Te3Br,-0.69562206892857
3927,In3Te3I,-0.608504545714287
3928,In3Te4,-0.38397010112781704
3929,In4Bi2S9,-0.6317526160208331
3930,In4Bi3S10,-0.5913392163112791
3932,In4Br7,-1.104823382424239
3933,In4Cu3AgTe8,-0.36272024687499604
3934,In4CuAg3Te8,-0.369100797500003
4056,In4Pd17Se4,-0.431809661173001
4058,In4SbTe3,-0.40419569208333206
4059,In4Se3,-0.5609965503124991
4060,In4SnS4,-0.642703380833334
4061,In4SnS8,-0.6676139742307671
4062,In4SnSe4,-0.59968409666666
4063,In4Te3,-0.39453985964285304
4065,In5(BiS4)3,-0.601954282062496
4066,In5AgS8,-0.7032958305357121
4067,In5AgSe8,-0.6458184969642871
4069,In5AgTe8,-0.436434391785715
4071,In5Br7,-1.041482054027777
4074,In5Cl9,-1.120648401607141
4075,In5CuS8,-0.699669817142855
4076,In5CuSe8,-0.650566009464284
4077,In5CuTe8,-0.43323272357142506
4078,In5S4,-0.5279782604166661
4079,In5S5Br,-0.821630533712119
4080,In5S5Cl,-0.76439755150568
4081,In5S8,-0.6208418578846131
4082,In5Se5Br,-0.7861187150047341
4083,In5Se5Cl,-0.7178160023390101
4085,In6S7,-0.685706356514423
4086,In6Se7,-0.6397181044951921
4088,In6Sn8S19,-0.5787556264299171
4089,In6Te10Pb,-0.46616379882353204
4090,In7Br9,-1.008634638697915
4091,In7Cl9,-1.022579103125
4092,In7Te10,-0.458874379411765
4093,In8Cu7Se16,-0.49429116420419406
4094,In9(CuSe4)4,-0.44787173254011403
4095,In9Ga3(BiS6)4,-0.674168031499991
4096,In9Pb4S17,-0.8042059452499981
4097,In9Sn4S17,-0.6402097949270851
4098,InAg2BiSe4,-0.37541463473958103
4099,InAg2SbSe4,-0.318860224531249
4100,InAgI2,-0.30499294458333104
