,formula,Eform
8667,Cr1Nb3S6,-1.25776467590801
8669,Cr1Nb3Se6,-0.837203003499999
9407,Cr1Nb4S8,-1.26971037516207
9410,Cr1Nb4Se8,-0.69800150423077
94710,Cr1Nb6Se12,-0.8230776684210535
64924,Cr1Ni1Rb1S3,-0.8928816686733452
64984,Cr1Ni1Rb1Se3,-0.6463172641666665
64973,Cr1Ni1Rb1Te3,-0.41753105458333195
49684,Cr1Ni1S4V1,-0.8051169022933463
57964,Cr1Ni1Se3,-0.36955518699999956
15103,Cr1Ni1Te1,0.023790955555557
4471,Cr1Ni1Te2,0.290697065833334
20879,Cr1Ni1Te3,0.0144024880000018
55051,Cr1Ni2S4,-0.5788763308647751
6997,Cr1Ni2Te1,0.164542579166667
16432,Cr1Ni2Te2,0.229824804666668
71684,Cr1Ni3S2Se2,-0.5465511810033394
33278,Cr1Ni3S4,-0.688949675756679
33254,Cr1Ni3Se4,-0.392109649999999
84338,Cr1Os1S6Sr2,-1.0906749234080138
59618,Cr1Os1Se5,-0.13954326285714355
84328,Cr1Os1Se6Sr2,-0.787173504999999
10789,Cr1Os1Te1,0.33545636888889
4449,Cr1Os1Te2,0.654307875833335
55861,Cr1Os1Te3,0.19709664300000185
3569,Cr1Os2Te1,0.660619381666667
104463,Cr1Pb1Rb1S3,-0.8546002586733454
104487,Cr1Pb1Rb1Se3,-0.6742302483333334
104498,Cr1Pb1Rb1Te3,-0.46289195166666514
61155,Cr1Pb1S3,-0.6590488984080146
24180,Cr1Pb1S3Sc1,-1.10299160784001
24182,Cr1Pb1S3Y1,-1.12233904284001
23546,Cr1Pb1S3Zr1,-1.00166222284001
24229,Cr1Pb1Sc1Se3,-0.813891544999999
24194,Cr1Pb1Se3Y1,-0.885801195833333
24053,Cr1Pb1Se3Zr1,-0.715030915833333
14686,Cr1Pb1Te1,0.233597012222223
3808,Cr1Pb1Te2,0.216824025833334
58660,Cr1Pb1Te3,-0.1638354829999983
12887,Cr1Pb2Te1,0.374008321666667
64125,Cr1Pd1Rb1S3,-0.7886164070066783
63897,Cr1Pd1Rb1Se3,-0.59513560125
54708,Cr1Pd1Rb1Se5,-0.35821962750000047
64102,Cr1Pd1Rb1Te3,-0.43892934333333206
55853,Cr1Pd1S3,-0.5252464004080146
57481,Cr1Pd1S4,-0.4435188226755713
61353,Cr1Pd1Se3,-0.3059213304999993
14880,Cr1Pd1Te1,-0.0592491411111098
4477,Cr1Pd1Te2,0.0851780408333349
55862,Cr1Pd1Te3,-0.016630638999998126
61731,Cr1Pd1Te4,-0.24468107888888704
53738,Cr1Pd2S4,-0.4848553737219185
5438,Cr1Pd2Te1,-0.0674264983333321
16522,Cr1Pd2Te2,0.0987234606666682
70149,Cr1Pd3S6,-0.42142644440801436
103242,Cr1Pt1Rb1S3,-0.6144310503400116
103254,Cr1Pt1Rb1Se3,-0.43938998333333323
103262,Cr1Pt1Rb1Te3,-0.32185135666666476
8108,Cr1Pt1Te1,-0.0408306977777772
4203,Cr1Pt1Te2,0.263482015833334
58661,Cr1Pt1Te3,0.006441138000001701
61732,Cr1Pt1Te4,-0.2779140938888869
3475,Cr1Pt2Te1,0.0725331866666679
102634,Cr1Rb1Rh1S3,-0.7193622453400117
102648,Cr1Rb1Rh1Se3,-0.5116444083333332
102660,Cr1Rb1Rh1Te3,-0.3488688533333318
77071,Cr1Rb1S1V1,1.1812202814966604
39793,Cr1Rb1S2,-1.0288842420066784
54145,Cr1Rb1S3,-0.9418998434080145
102640,Cr1Rb1S3Sb1,-0.6506755845066786
68055,Cr1Rb1S3Sc1,-1.4212563195066779
104267,Cr1Rb1S3Sn1,-0.8484415014818794
102214,Cr1Rb1S3Sr1,-1.2894812020066784
63913,Cr1Rb1S3V1,-1.0079197370066784
24148,Cr1Rb1S3Y1,-1.49155634700668
64088,Cr1Rb1S3Zn1,-1.0034621028400121
23516,Cr1Rb1S3Zr1,-1.32884730450668
70384,Cr1Rb1S7V2,-0.959482310735772
102651,Cr1Rb1Sb1Se3,-0.48669527416666664
102663,Cr1Rb1Sb1Te3,-0.293443650833332
23602,Cr1Rb1Sc1Se3,-1.1456381525
68165,Cr1Rb1Sc1Te3,-0.8113558274999981
30144,Cr1Rb1Se2,-0.7882645775
57203,Cr1Rb1Se3,-0.6455329859999999
104282,Cr1Rb1Se3Sn1,-0.6630670478085339
102231,Cr1Rb1Se3Sr1,-1.0808523483333332
63690,Cr1Rb1Se3V1,-0.6921826558333327
23558,Cr1Rb1Se3Y1,-1.22554159583333
64197,Cr1Rb1Se3Zn1,-0.7777012225000005
23670,Cr1Rb1Se3Zr1,-1.02757940833333
70402,Cr1Rb1Se7V2,-0.6340078272727261
104290,Cr1Rb1Sn1Te3,-0.4491262994751993
102243,Cr1Rb1Sr1Te3,-0.8193200733333322
11704,Cr1Rb1Te1,0.0912288455555566
30135,Cr1Rb1Te2,-0.532397304166665
63826,Cr1Rb1Te3V1,-0.386876960833332
63423,Cr1Rb1Te3Y1,-0.8988084549999987
64094,Cr1Rb1Te3Zn1,-0.515158461249999
55234,Cr1Rb2S2,-0.9460216856053428
55974,Cr1Rb2S3,-1.1109014645066786
96542,Cr1Rb2S4,-1.0172146858647753
49103,Cr1Rb2S4Sb1,-0.8843155701316783
32376,Cr1Rb2S6Ta1,-0.857485692408014
32735,Cr1Rb2Sc1Se6,-0.6814514205
55244,Cr1Rb2Se2,-0.8035335519999997
55329,Cr1Rb2Se3,-0.8662338691666663
38076,Cr1Rb2Se6Tc1,-0.45254425949999944
32659,Cr1Rb2Se6W1,-0.380692023999999
32779,Cr1Rb2Se6Y1,-0.7166436365
7409,Cr1Rb2Te1,0.131930156666668
55258,Cr1Rb2Te2,-0.6368833263333322
57662,Cr1Rb3S3,-1.0985735924342954
96624,Cr1Rb3S4,-1.126867244819179
96592,Cr1Rb3Se4,-0.9008558806249995
96653,Cr1Rb4S4,-1.155002511228159
96655,Cr1Rb4Se4,-0.9759043122222226
57628,Cr1Re1Se5,-0.17079137142857093
11621,Cr1Re1Te1,0.460753723888891
3880,Cr1Re1Te2,0.681018444583334
55860,Cr1Re1Te3,0.15444625300000184
93730,Cr1Re2Se4,-0.42898396428571417
7132,Cr1Re2Te1,0.574500689166667
56420,Cr1Rh1S4,-0.395851683508905
13077,Cr1Rh1Te1,-0.0747924744444433
3810,Cr1Rh1Te2,0.178504678333335
21527,Cr1Rh2S4,-0.627635679436204
698,Cr1Rh2Se4,-0.397418999999999
5228,Cr1Rh2Te1,0.0330598591666673
724,Cr1Rh2Te4,-0.315519633333331
57482,Cr1Ru1S4,-0.5821608143422381
66971,Cr1Ru1Se3,-0.2939768569999991
59188,Cr1Ru1Se5,-0.24267071785714275
23468,Cr1Ru1Te1,0.113820825555557
4000,Cr1Ru1Te2,0.356851863333335
58662,Cr1Ru1Te3,0.05553886400000181
6639,Cr1Ru2Te1,0.229414221666668
61118,Cr1Ru3S6,-0.3108837469080143
70190,Cr1Ru3Se6,-0.2571498129999995
35831,Cr1S1,-0.618576077006679
94702,Cr1S12Ta6,-1.2534216788505417
68720,Cr1S1Se1,-0.669541871337786
93336,Cr1S1Te1,-0.5607688766155631
95701,Cr1S2,-0.8545780193422381
91529,Cr1S23,-0.27634255842946703
91659,Cr1S27,-0.21530350565573692
40325,Cr1S2Se2V2,-0.8799358525752449
95702,Cr1S3,-0.5998359455100175
8619,Cr1S3Sb1,-0.653617953908014
61235,Cr1S3Sc1,-1.2097692119080143
70874,Cr1S3Sc1Se1,-1.0250962786733446
70798,Cr1S3Se1V1,-0.7362815570066784
57970,Cr1S3Sn1,-0.6886241642782543
24119,Cr1S3Sn1Zr1,-0.978914249815212
57987,Cr1S3Sr1,-1.2989278639080133
43783,Cr1S3V1,-0.1371660984080137
57974,Cr1S3Y1,-1.5241352809080133
66973,Cr1S3Zr1,-1.1311958884080133
71152,Cr1S4Sb1,-0.5665578776755714
54306,Cr1S4Sc1,-1.097063391008905
58406,Cr1S4Sc2,-1.6438517194362043
59465,Cr1S4Sr2,-1.5435175094362041
55523,Cr1S4Ta2,-1.0685833880076328
30436,Cr1S4Te1,-0.438417819897793
68579,Cr1S4Ti1,-1.0929300383066156
49370,Cr1S4Ti1V1,-1.1735076599770988
21605,Cr1S4Ti2,-1.37204353480371
54287,Cr1S4V1,-0.8198758401755709
599,Cr1S4V2,-1.0534290994362
70516,Cr1S4Y1,-1.199646308508905
12459,Cr1S4Y2,-1.76195324836477
77969,Cr1S4Zn3,-0.7845498845066783
57454,Cr1S4Zr1,-1.0570806393422387
55525,Cr1S4Zr2,-1.4692966937219185
35249,Cr1S5,-0.327506556677797
57734,Cr1S5Ta2,-1.0529948950083483
61147,Cr1S6Sb3,-0.34988693940801385
61120,Cr1S6Sc3,-1.6095162664080143
83797,Cr1S6Sr2Tc1,-1.1187192739080138
55188,Cr1S6Ta2,-1.0148363004533496
8668,Cr1S6Ta3,-1.23703051540801
33707,Cr1S6Ti3,-1.43002168454389
61615,Cr1S6V3,-1.0960095234080136
61137,Cr1S6Y3,-1.7130870394080149
95106,Cr1S8,-0.23150355745631718
93502,Cr1S8Ti4,-1.4445207720963003
58995,Cr1S8V4,-0.9967995840082187
54365,Cr1Sb1Se1,-0.20915694416666616
8631,Cr1Sb1Se3,-0.405724109
59190,Cr1Sb1Se5,-0.1943173478571428
54378,Cr1Sb1Te1,-0.06915565111111022
4040,Cr1Sb1Te2,0.383195449583335
12987,Cr1Sb2Te1,0.437328841666668
43780,Cr1Sb3Se4,-0.04006615562499949
57967,Cr1Sc1Se3,-0.9766175395000005
24439,Cr1Sc1Se3Sn1,-0.788069126141867
57488,Cr1Sc1Se4,-0.7647886166666673
11691,Cr1Sc1Te1,-0.0430791427777765
3924,Cr1Sc1Te2,-0.290483310416665
22495,Cr1Sc2Se4,-1.23430243785714
3416,Cr1Sc2Te1,-0.0621506058333328
54942,Cr1Sc3Se6,-1.2605779199999994
61836,Cr1Sc6Te2,-0.5377123629629621
205,Cr1Se1,-0.3162447225
57577,Cr1Se1Te1,-0.33114723611111074
30310,Cr1Se2,-0.484372968333333
91528,Cr1Se23,0.0041823049999999045
91701,Cr1Se27,0.058731948214285366
45047,Cr1Se2Tc1,0.32583204125000087
71707,Cr1Se3,-0.28564829124999935
57968,Cr1Se3Ti1,-0.7387988877572524
57969,Cr1Se3V1,-0.5151898764999991
57982,Cr1Se3Y1,-1.1605533299999997
61360,Cr1Se3Zr1,-0.7616880704999993
70501,Cr1Se4Sn1,-0.3665443444752003
59453,Cr1Se4Sr2,-1.244298560714286
48016,Cr1Se4Ta1,-0.60967488
68900,Cr1Se4Ti1,-0.7858689606310433
8999,Cr1Se4Ti2,-0.978471525367504
48002,Cr1Se4V1,-0.5821700449999992
9004,Cr1Se4V2,-0.648090507142858
70484,Cr1Se4Y1,-0.8677393725000003
77970,Cr1Se4Zn3,-0.5362139249999998
56772,Cr1Se4Zr2,-0.732850741428571
54492,Cr1Se5Ta1,-0.5730080578571426
57858,Cr1Se5Ta2,-0.6530500493750004
54493,Cr1Se5V1,-0.4765578178571427
83798,Cr1Se6Sr2Tc1,-0.8203945314999992
55189,Cr1Se6Ta2,-0.6464509400000004
8671,Cr1Se6Ta3,-0.7657090295
34473,Cr1Se6Ti3,-1.04208699313588
61619,Cr1Se6V3,-0.6683596850000001
61138,Cr1Se6Y3,-1.3791414850000003
78902,Cr1Se8Ti4,-1.0661146411650042
59006,Cr1Se8V4,-0.6247174015384616
11700,Cr1Sn1Te1,0.16093829993849
3792,Cr1Sn1Te2,0.226240244120534
20880,Cr1Sn1Te3,-0.161832729370239
12974,Cr1Sn2Te1,0.311910653241066
12020,Cr1Sr1Te1,-0.0642986277777767
4106,Cr1Sr1Te2,-0.421461054166665
7183,Cr1Sr2Te1,-0.167739043333333
20310,Cr1Ta1Te1,0.239431582222223
3819,Cr1Ta1Te2,0.246846750833335
58658,Cr1Ta1Te3,0.09328525300000194
12941,Cr1Ta2Te1,0.487404586666667
79687,Cr1Ta4Te4,-0.3559497523148123
11661,Cr1Tc1Te1,0.25266327388889
4389,Cr1Tc1Te2,0.431254362083335
7273,Cr1Tc2Te1,0.177261001666668
8075,Cr1Te1,-0.0471024841666647
90222,Cr1Te16,0.03620574568627767
11610,Cr1Te1Ti1,0.0544108409601355
12897,Cr1Te1Ti2,0.029630269773536
11688,Cr1Te1V1,0.174464805555556
12983,Cr1Te1V2,0.219441071666668
11628,Cr1Te1W1,0.418982122222223
7087,Cr1Te1W2,0.728026286666667
11608,Cr1Te1Y1,-0.0351227827777763
4829,Cr1Te1Y2,-0.136976615833333
11607,Cr1Te1Zn1,0.12015714888889
12994,Cr1Te1Zn2,0.346721496666667
39372,Cr1Te1Zr1,-0.22665536527777638
7363,Cr1Te1Zr2,0.128362079166667
54059,Cr1Te2,-0.19295635666666458
91660,Cr1Te28,0.10443611678161199
3795,Cr1Te2Ti1,-0.052424070113231
3997,Cr1Te2V1,0.234532163333335
3945,Cr1Te2W1,0.574839393333336
3994,Cr1Te2Y1,-0.442424072916666
63060,Cr1Te2Zn1,-0.14502535041666498
4467,Cr1Te2Zr1,-0.170095646666666
38504,Cr1Te2Zr6,-0.42884865629629587
9710,Cr1Te3,-0.129575133437498
20906,Cr1Te3Ti1,-0.442830531757251
58659,Cr1Te3V1,-0.009331823999998079
55205,Cr1Te3W1,0.17571328800000147
20908,Cr1Te3Zn1,-0.174126528999998
58657,Cr1Te4,-0.011639266666663418
21606,Cr1Te4Ti2,-0.562428940129407
21642,Cr1Te4V2,-0.210985267619046
77971,Cr1Te4Zn3,-0.285743016666665
55951,Cr1Te4Zr1,-0.3803430797222192
63013,Cr1Te4Zr2,-0.27479126476190274
71390,Cr1Te6Ti3,-0.6138981981358775
69965,Cr1Te6V2,-0.26428869111110803
70436,Cr2Cs1In1S7,-0.6957948670994085
57321,Cr2Cs1Ir1S7,-0.7013714161903176
70401,Cr2Cs1Mn1S7,-0.7398302719896909
57290,Cr2Cs1Pd1S7,-0.6474320216448636
70406,Cr2Cs1Rh1S7,-0.7129213107357728
70425,Cr2Cs1S7Sc1,-1.0228893611903187
54201,Cr2Cs1S7V1,-0.8287149661903179
70413,Cr2Cs1S7Y1,-1.0551059611903186
57326,Cr2Cs1S7Zr1,-1.0199422616448637
68393,Cr2Cs1Se3,-0.6191626091666661
96540,Cr2Cs1Se4,-0.7319726385714286
64242,Cr2Cs1Se7V1,-0.5136745309090908
70418,Cr2Cs1Se7Y1,-0.7446365850000002
68266,Cr2Cs1Te3,-0.34800124583333175
65033,Cr2Cs2Hg3S8,-0.667692028467044
9604,Cr2Cs3I9,-1.03968613870392
96423,Cr2Cs4S5,-1.105249032733344
96443,Cr2Cs4Se5,-0.9056361995454538
96502,Cr2Cs5S6,-1.1294351330061643
96503,Cr2Cs5Se6,-0.9281452492307692
96583,Cr2Cs6Se7,-0.9473439110000001
59551,Cr2Cu1S4,-0.7923096351504901
5834,Cr2Cu1Se4,-0.485235585714285
3623,Cr2Cu1Te1,0.485811634166668
5842,Cr2Cu1Te4,-0.215048762619046
44053,Cr2Fe1I1,0.7267126268929207
5837,Cr2Fe1S4,-0.715729816579062
685,Cr2Fe1Se4,-0.399117847142857
16981,Cr2Fe1Te1,0.353343816666667
21512,Cr2Fe1Te4,-0.100183219047618
57309,Cr2Ga1K1S7,-0.6689489989175906
72654,Cr2Ga1S1Se2,-0.34128391150222487
72667,Cr2Ga1S2Se1,-0.43098518967111826
72778,Cr2Ga1S3,-0.5074338011733452
6037,Cr2Ga1S4,-0.824334315150489
72804,Cr2Ga1Se3,-0.2507910699999994
22256,Cr2Ga1Se4,-0.527420118571429
3617,Cr2Ga1Te1,0.414421720416667
3627,Cr2Hf1Te1,0.234892267916667
43654,Cr2Hf4I3,0.5118340358572269
59540,Cr2Hg1S4,-0.7130507637170993
8072,Cr2Hg1Se4,-0.441196570709467
3615,Cr2Hg1Te1,0.573337240425101
57681,Cr2Hg1Te4,-0.18758223332851287
54220,Cr2Hg2S7,-0.34269669254782154
57330,Cr2Hg2Se7,-0.1093881672665944
59640,Cr2Hg3K2S8,-0.6379969764670439
31000,Cr2I1,1.18674651919056
8231,Cr2I3,-0.18984340545699
56326,Cr2I8Pd1,-0.31838536176604876
54209,Cr2In1K1S7,-0.6678080066448634
57310,Cr2In1K1Se7,-0.3958016877272725
70426,Cr2In1Rb1S7,-0.6783878116448631
72676,Cr2In1S1Se2,-0.3214260248355589
72657,Cr2In1S2Se1,-0.389144689671119
72796,Cr2In1S3,-0.4682676103400117
72763,Cr2In1Se3,-0.24153373416666687
39095,Cr2In1Se4,-0.5160472435714283
3602,Cr2In1Te1,0.537819686666667
57300,Cr2Ir1K1S7,-0.6803466493721363
34513,Cr2Ir1Te1,0.370109101666667
70416,Cr2K1Mn1S7,-0.7159542433533271
57315,Cr2K1Pd1S7,-0.6244334366448627
70383,Cr2K1Rh1S7,-0.6905368402812271
62092,Cr2K1S3,-0.896726217006678
39092,Cr2K1S4,-0.7552791594362033
70414,Cr2K1S7Sc1,-0.9930798534630447
54214,Cr2K1S7V1,-0.8032389120994083
57306,Cr2K1S7Zr1,-0.9889604411903176
102612,Cr2K1Se3,-0.6314027474999998
39100,Cr2K1Se4,-0.5030285564285718
57320,Cr2K1Se7V1,-0.4885142340909083
3613,Cr2K1Te1,0.769061112916668
102627,Cr2K1Te3,-0.34948277583333187
96565,Cr2K1Te4,-0.4395948083333313
61015,Cr2K2S5,-0.9694424405629758
58744,Cr2K2S6Sn1,-1.0102650346301225
65861,Cr2K2Se5,-0.709839370555555
54569,Cr2K4Pd1S8,-0.9759710468071233
96590,Cr2K6S7,-1.1246530885395667
89166,Cr2Li1Na3S6,-1.0249350755529238
89169,Cr2Li1Na3Se6,-0.7951897997962453
99138,Cr2Li1S3,-0.9348769003400127
22345,Cr2Li1S4,-0.957059651579061
99146,Cr2Li1Se3,-0.6402665433333325
22346,Cr2Li1Se4,-0.664020253571428
3618,Cr2Li1Te1,0.364193744166667
99158,Cr2Li1Te3,-0.319291879999998
45143,Cr2Li3S3,-0.17915152900500875
87688,Cr2Li4S1Se5,-0.8666601499177791
87684,Cr2Li4S3Se3,-0.9486578268366728
87654,Cr2Li4S5Se1,-1.0337745670888985
78912,Cr2Mg1S4,-1.0742147136028717
22406,Cr2Mg1Se4,-0.731290969880953
3591,Cr2Mg1Te1,0.518019874375
59394,Cr2Mg1Te4,-0.37036965035714176
70380,Cr2Mn1Rb1S7,-0.7250718901715093
8073,Cr2Mn1S4,-0.854119000692361
22457,Cr2Mn1Se4,-0.524230636970443
3609,Cr2Mn1Te1,0.305514755718392
70870,Cr2Mn1Te3,-0.026077055632182322
59389,Cr2Mn1Te4,-0.1903591874466315
57333,Cr2Mn2S7,-0.5039985059708815
56703,Cr2Mo1Se4,-0.10366386999999934
27608,Cr2Mo1Te1,0.428128194166667
102565,Cr2Na1S3,-0.912228265481953
39168,Cr2Na1S4,-0.8658971067007245
102575,Cr2Na1Se3,-0.6382219868086073
39080,Cr2Na1Se4,-0.590760182978807
3630,Cr2Na1Te1,0.594050298953755
102588,Cr2Na1Te3,-0.3369129301419396
87866,Cr2Na4S1Se5,-0.8340228972849957
87897,Cr2Na4S3Se3,-0.9101667237872219
88342,Cr2Na4S5Se1,-0.9825921548727816
56724,Cr2Nb1Se4,-0.29766624000000014
3604,Cr2Nb1Te1,0.312871559166668
59201,Cr2Ni1S4,-0.7933372372933475
54604,Cr2Ni1S5,-0.6522423462583475
22258,Cr2Ni1Se4,-0.46195453642857
15194,Cr2Ni1Te1,0.348176731666667
59428,Cr2Ni1Te4,-0.19272546833333187
93929,Cr2Os1Se12,-0.18769635933333387
56704,Cr2Os1Se4,0.06359281571428609
3600,Cr2Os1Te1,0.638923001666669
57672,Cr2Pb1S4,-0.7216457894362033
39015,Cr2Pb1Se4,-0.4593208157142854
3619,Cr2Pb1Te1,0.581073769166668
89582,Cr2Pb1Te4,-0.12647098404761742
57294,Cr2Pd1Rb1S7,-0.6325725107357724
59347,Cr2Pd1S4,-0.7312993308647749
65933,Cr2Pd1Se12Ta4,-0.6836908326315791
59381,Cr2Pd1Se4,-0.44282173428571425
60596,Cr2Pd1Se6,-0.235415906666666
3626,Cr2Pd1Te1,0.388288834166667
59391,Cr2Pd1Te4,-0.23068085404761668
54453,Cr2Pd3S8,-0.5354452963159122
59349,Cr2Pt1S4,-0.6855345122933463
43423,Cr2Pt1Se1,0.0963758600000002
59353,Cr2Pt1Se4,-0.38453145785714227
3629,Cr2Pt1Te1,0.331710494166668
57682,Cr2Pt1Te4,-0.18858587261904652
70422,Cr2Rb1Rh1S7,-0.6987798852812275
62081,Cr2Rb1S3,-0.9096366203400118
70439,Cr2Rb1S7Sc1,-1.0052436748266826
54204,Cr2Rb1S7V1,-0.8129897825539539
102646,Cr2Rb1Se3,-0.6046961766666664
96528,Cr2Rb1Se4,-0.724315623214286
57299,Cr2Rb1Se7V1,-0.4973530227272727
3620,Cr2Rb1Te1,0.839862319166667
102659,Cr2Rb1Te3,-0.33333999999999797
96512,Cr2Rb1Te4,-0.44271323440475946
43438,Cr2Rb2S1,0.33477692219732874
56708,Cr2Re1Se4,0.05119458499999955
3592,Cr2Re1Te1,0.642745532916667
59350,Cr2Rh1S4,-0.6898690030076325
59354,Cr2Rh1Se4,-0.36534979642857074
27655,Cr2Rh1Te1,0.227338766666668
93666,Cr2Ru1Se4,-0.5012649721428579
27730,Cr2Ru1Te1,0.274045139166668
61873,Cr2S1,-0.15441288578223103
68741,Cr2S1Se3,-0.5746984923355593
22130,Cr2S3,-0.853010288408014
68734,Cr2S3Se1,-0.7602799636733444
22259,Cr2S4Sn1,-0.724391840414946
28954,Cr2S4Sr1,-1.26321724550763
1033,Cr2S4Ti1,-1.07703985140567
9002,Cr2S4V1,-0.921478363721918
5909,Cr2S4Zn1,-0.913365697293347
57337,Cr2S7V2,-0.6832227180085007
3603,Cr2Sb1Te1,0.490591497916667
3608,Cr2Sc1Te1,0.233443002916668
47093,Cr2Se1,0.5956957483333328
39486,Cr2Se1Te1,-0.07650283583333284
45907,Cr2Se1W2,0.8440398119999998
56300,Cr2Se2Te1,-0.13286431166666618
95692,Cr2Se3,-0.5257385559999989
22260,Cr2Se4Sn1,-0.457469930978743
89738,Cr2Se4Sr1,-0.813239144285714
21627,Cr2Se4Ti1,-0.72431217625518
9001,Cr2Se4V1,-0.558664168571428
56712,Cr2Se4W1,-0.027203490000000028
78911,Cr2Se4Zn1,-0.5906193614285716
38955,Cr2Se4Zr1,-0.760537512857143
28725,Cr2Se5,-0.0264061207142855
35501,Cr2Se9,-0.152862440454546
3614,Cr2Sn1Te1,0.511324429953866
89683,Cr2Sn1Te4,-0.12097659002636009
3606,Cr2Sr1Te1,0.600732986666668
89737,Cr2Sr1Te4,-0.4816551990476177
3596,Cr2Ta1Te1,0.324162131666668
15447,Cr2Ta1Te2,0.781900146666668
19908,Cr2Tc1Te1,0.308490285416668
61874,Cr2Te1,0.335127058888889
3590,Cr2Te1Ti1,0.108460700720102
3607,Cr2Te1V1,0.268038294166668
3593,Cr2Te1W1,0.572728509166668
3587,Cr2Te1Y1,0.377039205416668
3589,Cr2Te1Zn1,0.470240861666667
3610,Cr2Te1Zr1,0.218456539166668
62762,Cr2Te2Y5,-0.5064074974074073
79751,Cr2Te3,-0.21037287099999843
559,Cr2Te4Ti1,-0.371596319588512
580,Cr2Te4V1,-0.227011083333332
59620,Cr2Te4Zn1,-0.2720808661904743
93710,Cr3Cs1S3,-0.9545648581485823
65710,Cr3Cs1S5,-0.977636056674087
70459,Cr3Cs1S6Se1,-0.7135150649163772
54215,Cr3Cs1S7,-0.7621978607357728
93640,Cr3Cs1Se3,-0.6932445257142865
72152,Cr3Cs1Se5,-0.575278525555556
93226,Cr3Cs1Se6,-0.6718944269999995
57322,Cr3Cs1Se7,-0.45232412545454603
72154,Cr3Cs1Te5,-0.3062624740740729
38718,Cr3Cs2S4,-0.8467510517837142
38095,Cr3Cs2Se4,-0.634621514444444
65728,Cr3Cs2Te4,-0.38167385203703613
88037,Cr3Cu1S5,-0.6462448833407533
88258,Cr3Cu1Se5,-0.34410638944444355
88228,Cr3Cu1Te5,-0.04971941962962726
29553,Cr3Fe1Se1,1.169095798
2305,Cr3I1,0.87585465689292
43988,Cr3I1Pd1,0.5416772585143363
92722,Cr3I1S1,0.369945792711664
92723,Cr3I1Se1,0.29531658851433634
29670,Cr3I1Sn1,1.2498557801441
38236,Cr3I4,-0.06871819710189543
93714,Cr3In1S3,-0.6531277131485821
88122,Cr3In1S5,-0.6322291311185322
88253,Cr3In1Se5,-0.3653507388888894
88571,Cr3In1Te5,-0.08958969240740641
93631,Cr3K1S3,-0.9394293395771537
79252,Cr3K1S5,-0.9907620544518644
70451,Cr3K1S6Se1,-0.688841659007286
54205,Cr3K1S7,-0.7391964102812277
93635,Cr3K1Se3,-0.6775061678571431
94610,Cr3K1Se5,-0.6880557816666664
57301,Cr3K1Se7,-0.4303144250000001
93703,Cr3K1Te3,-0.39056716142856984
72033,Cr3K1Te5,-0.26409792907407276
38124,Cr3K2Se4,-0.5839074911111111
65720,Cr3Li1S5,-0.9508064211185316
88083,Cr3Li1Se5,-0.5641787261111114
88115,Cr3Li1Te5,-0.23661965685185038
94876,Cr3Li1Te6,-0.330905238499998
94740,Cr3Mn1Te6,-0.21796061187930818
93682,Cr3Na1S3,-0.8867462125559606
60874,Cr3Na1S5,-0.9570881067687146
93706,Cr3Na1Se3,-0.6241002344073782
88170,Cr3Na1Se5,-0.5463017456501831
88224,Cr3Na1Te5,-0.23317762583536705
38547,Cr3Ni1S6,-0.7450993324080144
93693,Cr3Rb1S3,-0.94243143172001
7684,Cr3Rb1S5,-0.984300546674087
70453,Cr3Rb1S6Se1,-0.6975418521891037
70407,Cr3Rb1S7,-0.7478194098266813
93700,Cr3Rb1Se3,-0.6803352307142855
94611,Cr3Rb1Se5,-0.6858317261111111
93239,Cr3Rb1Se6,-0.6606699120000001
70443,Cr3Rb1Se7,-0.44759564727272694
93683,Cr3Rb1Te3,-0.39393157428571307
72103,Cr3Rb1Te5,-0.2816402585185169
93208,Cr3Rb1Te6,-0.3750407279999983
38539,Cr3Rb2S4,-0.8173652706726031
38072,Cr3Rb2Se4,-0.6008542377777775
1510,Cr3S1,0.0979608414966595
96507,Cr3S16Ti8,-1.4154856501668092
70864,Cr3S1Se2,-0.14874073816889322
40310,Cr3S2Se2,-0.6440723340038161
69680,Cr3S2Se2Sn1,-0.3446405581097389
539,Cr3S4,-0.817556260864775
2284,Cr3Se1,0.338201695
95319,Cr3Se25,-0.033745023214285554
909,Cr3Se4,-0.502178391428572
69502,Cr3Se4Sn1,-0.21411350710640065
93128,Cr3Se6V1,-0.5817576969999998
34390,Cr3Se8,-0.340892570909092
21665,Cr3Te1,0.360687840416667
95316,Cr3Te25,0.01896987595238388
21518,Cr3Te4,-0.189473151904761
8069,Cr4Cu1Fe1S8,-0.758205188721919
64813,Cr4Cu1Fe1Se8,-0.4403239371428569
856,Cr4Cu1In1Se8,-0.517529477142856
64807,Cr4Cu1Mo1Se8,-0.3798406664285717
64816,Cr4Cu1Rh1Se8,-0.431971801428571
64811,Cr4Cu1Se8Ti1,-0.5726408131275897
64812,Cr4Cu1Se8V1,-0.5055929442857143
62229,Cr4Ga1S8,-0.8516258451620659
93494,Cr4Ga1Se8,-0.539984307307692
93500,Cr4In1Se8,-0.5214228646153851
93842,Cr4Li3Te8,-0.46605626444444304
86077,Cr4Li8S11Se1,-1.0540052718394552
86078,Cr4Li8S1Se11,-0.8455110993338893
87687,Cr4Li8S3Se9,-0.8879982880016696
87685,Cr4Li8S5Se7,-0.9292532250027824
87656,Cr4Li8S7Se5,-0.9739042740872286
